# beta x_V
2.510751075107510744e+01 1.637753238803509406e-19
2.510951095109511044e+01 1.632218074657741560e-19
2.511151115111510990e+01 1.626701619231651466e-19
2.511351135113511290e+01 1.621203809285597266e-19
2.511551155115511591e+01 1.615724581793746865e-19
2.511751175117511536e+01 1.610263873943324648e-19
2.511951195119512192e+01 1.604821623133851943e-19
2.512151215121512138e+01 1.599397766976537705e-19
2.512351235123512438e+01 1.593992243293425811e-19
2.512551255125512739e+01 1.588604990116789594e-19
2.512751275127512685e+01 1.583235945688381214e-19
2.512951295129512985e+01 1.577885048458697155e-19
2.513151315131513286e+01 1.572552237086325817e-19
2.513351335133513231e+01 1.567237450437220477e-19
2.513551355135513532e+01 1.561940627583965269e-19
2.513751375137513833e+01 1.556661707805136738e-19
2.513951395139513778e+01 1.551400630584576320e-19
2.514151415141514079e+01 1.546157335610671490e-19
2.514351435143514379e+01 1.540931762775716111e-19
2.514551455145514325e+01 1.535723852175198320e-19
2.514751475147514981e+01 1.530533544107071328e-19
2.514951495149514926e+01 1.525360779071174191e-19
2.515151515151515227e+01 1.520205497768419311e-19
2.515351535153515528e+01 1.515067641100212488e-19
2.515551555155515473e+01 1.509947150167740813e-19
2.515751575157515774e+01 1.504843966271267770e-19
2.515951595159516074e+01 1.499758030909515501e-19
2.516151615161516020e+01 1.494689285778967614e-19
2.516351635163516320e+01 1.489637672773171517e-19
2.516551655165516621e+01 1.484603133982129104e-19
2.516751675167516566e+01 1.479585611691601972e-19
2.516951695169517222e+01 1.474585048382417607e-19
2.517151715171517168e+01 1.469601386729904605e-19
2.517351735173517113e+01 1.464634569603122780e-19
2.517551755175517769e+01 1.459684540064259145e-19
2.517751775177517715e+01 1.454751241368027988e-19
2.517951795179518015e+01 1.449834616960907475e-19
2.518151815181518316e+01 1.444934610480585950e-19
2.518351835183518261e+01 1.440051165755281360e-19
2.518551855185518562e+01 1.435184226803070304e-19
2.518751875187518863e+01 1.430333737831299909e-19
2.518951895189518808e+01 1.425499643235920248e-19
2.519151915191519109e+01 1.420681887600821826e-19
2.519351935193519409e+01 1.415880415697250815e-19
2.519551955195519355e+01 1.411095172483151832e-19
2.519751975197520011e+01 1.406326103102499883e-19
2.519951995199519956e+01 1.401573152884768565e-19
2.520152015201519902e+01 1.396836267344188581e-19
2.520352035203520558e+01 1.392115392179177668e-19
2.520552055205520503e+01 1.387410473271766186e-19
2.520752075207520804e+01 1.382721456686867674e-19
2.520952095209521104e+01 1.378048288671752828e-19
2.521152115211521050e+01 1.373390915655400705e-19
2.521352135213521350e+01 1.368749284247856426e-19
2.521552155215521651e+01 1.364123341239672895e-19
2.521752175217521597e+01 1.359513033601271632e-19
2.521952195219521897e+01 1.354918308482313956e-19
2.522152215221522198e+01 1.350339113211140784e-19
2.522352235223522143e+01 1.345775395294145976e-19
2.522552255225522799e+01 1.341227102415141985e-19
2.522752275227522745e+01 1.336694182434848522e-19
2.522952295229523045e+01 1.332176583390180685e-19
2.523152315231523346e+01 1.327674253493744122e-19
2.523352335233523291e+01 1.323187141133206941e-19
2.523552355235523592e+01 1.318715194870684131e-19
2.523752375237523893e+01 1.314258363442196859e-19
2.523952395239523838e+01 1.309816595757059543e-19
2.524152415241524139e+01 1.305389840897270294e-19
2.524352435243524440e+01 1.300978048116975989e-19
2.524552455245524385e+01 1.296581166841863921e-19
2.524752475247524686e+01 1.292199146668561625e-19
2.524952495249524986e+01 1.287831937364102921e-19
2.525152515251524932e+01 1.283479488865330629e-19
2.525352535253525588e+01 1.279141751278289663e-19
2.525552555255525533e+01 1.274818674877742179e-19
2.525752575257525834e+01 1.270510210106487721e-19
2.525952595259526134e+01 1.266216307574879328e-19
2.526152615261526080e+01 1.261936918060227465e-19
2.526352635263526381e+01 1.257671992506213571e-19
2.526552655265526681e+01 1.253421482022371025e-19
2.526752675267526627e+01 1.249185337883502551e-19
2.526952695269526927e+01 1.244963511529100513e-19
2.527152715271527228e+01 1.240755954562831967e-19
2.527352735273527173e+01 1.236562618751964980e-19
2.527552755275527474e+01 1.232383456026789884e-19
2.527752775277527775e+01 1.228218418480115165e-19
2.527952795279527720e+01 1.224067458366693535e-19
2.528152815281528376e+01 1.219930528102647766e-19
2.528352835283528321e+01 1.215807580265003170e-19
2.528552855285528622e+01 1.211698567591042890e-19
2.528752875287528923e+01 1.207603442977846167e-19
2.528952895289528868e+01 1.203522159481718735e-19
2.529152915291529169e+01 1.199454670317631664e-19
2.529352935293529470e+01 1.195400928858731445e-19
2.529552955295529415e+01 1.191360888635780025e-19
2.529752975297529716e+01 1.187334503336603275e-19
2.529952995299530016e+01 1.183321726805601558e-19
2.530153015301529962e+01 1.179322513043197710e-19
2.530353035303530618e+01 1.175336816205285021e-19
2.530553055305530563e+01 1.171364590602775365e-19
2.530753075307530509e+01 1.167405790700986270e-19
2.530953095309531165e+01 1.163460371119159680e-19
2.531153115311531110e+01 1.159528286629984319e-19
2.531353135313531411e+01 1.155609492158984695e-19
2.531553155315531711e+01 1.151703942784084633e-19
2.531753175317531657e+01 1.147811593735059350e-19
2.531953195319531957e+01 1.143932400393004619e-19
2.532153215321532258e+01 1.140066318289866842e-19
2.532353235323532203e+01 1.136213303107909568e-19
2.532553255325532504e+01 1.132373310679188437e-19
2.532753275327532805e+01 1.128546296985083419e-19
2.532953295329532750e+01 1.124732218155773035e-19
2.533153315331533406e+01 1.120931030469706652e-19
2.533353335333533352e+01 1.117142690353175965e-19
2.533553355335533297e+01 1.113367154379726623e-19
2.533753375337533953e+01 1.109604379269703953e-19
2.533953395339533898e+01 1.105854321889793383e-19
2.534153415341534199e+01 1.102116939252440978e-19
2.534353435343534500e+01 1.098392188515433589e-19
2.534553455345534445e+01 1.094680026981379572e-19
2.534753475347534746e+01 1.090980412097202510e-19
2.534953495349535046e+01 1.087293301453688379e-19
2.535153515351534992e+01 1.083618652784984204e-19
2.535353535353535293e+01 1.079956423968090215e-19
2.535553555355535593e+01 1.076306573022418089e-19
2.535753575357535539e+01 1.072669058109289122e-19
2.535953595359536195e+01 1.069043837531428792e-19
2.536153615361536140e+01 1.065430869732559552e-19
2.536353635363536441e+01 1.061830113296834596e-19
2.536553655365536741e+01 1.058241526948432942e-19
2.536753675367536687e+01 1.054665069551061333e-19
2.536953695369536987e+01 1.051100700107462404e-19
2.537153715371537288e+01 1.047548377758984117e-19
2.537353735373537233e+01 1.044008061785090692e-19
2.537553755375537534e+01 1.040479711602878240e-19
2.537753775377537835e+01 1.036963286766645519e-19
2.537953795379537780e+01 1.033458746967413175e-19
2.538153815381538081e+01 1.029966052032441295e-19
2.538353835383538382e+01 1.026485161924807025e-19
2.538553855385538327e+01 1.023016036742926224e-19
2.538753875387538983e+01 1.019558636720072573e-19
2.538953895389538928e+01 1.016112922223986863e-19
2.539153915391539229e+01 1.012678853756339170e-19
2.539353935393539530e+01 1.009256391952341989e-19
2.539553955395539475e+01 1.005845497580274529e-19
2.539753975397539776e+01 1.002446131541014346e-19
2.539953995399540077e+01 9.990582548676266465e-20
2.540154015401540022e+01 9.956818287248980851e-20
2.540354035403540323e+01 9.923168144088738226e-20
2.540554055405540623e+01 9.889631733464494686e-20
2.540754075407540569e+01 9.856208670949116271e-20
2.540954095409541225e+01 9.822898573414724230e-20
2.541154115411541170e+01 9.789701059028961129e-20
2.541354135413541115e+01 9.756615747249836575e-20
2.541554155415541771e+01 9.723642258821726102e-20
2.541754175417541717e+01 9.690780215771368845e-20
2.541954195419542017e+01 9.658029241402772252e-20
2.542154215421542318e+01 9.625388960293541984e-20
2.542354235423542264e+01 9.592858998290333109e-20
2.542554255425542564e+01 9.560438982504393981e-20
2.542754275427542865e+01 9.528128541307638551e-20
2.542954295429542810e+01 9.495927304328204682e-20
2.543154315431543111e+01 9.463834902446048593e-20
2.543354335433543412e+01 9.431850967789031606e-20
2.543554355435543357e+01 9.399975133728560323e-20
2.543754375437544013e+01 9.368207034875135321e-20
2.543954395439543958e+01 9.336546307074791790e-20
2.544154415441543904e+01 9.304992587404187211e-20
2.544354435443544560e+01 9.273545514166784403e-20
2.544554455445544505e+01 9.242204726889026144e-20
2.544754475447544806e+01 9.210969866315495068e-20
2.544954495449545107e+01 9.179840574405392825e-20
2.545154515451545052e+01 9.148816494328213961e-20
2.545354535453545353e+01 9.117897270459494426e-20
2.545554555455545653e+01 9.087082548377060829e-20
2.545754575457545599e+01 9.056371974856804220e-20
2.545954595459545899e+01 9.025765197868456292e-20
2.546154615461546200e+01 8.995261866571900015e-20
2.546354635463546146e+01 8.964861631312956666e-20
2.546554655465546801e+01 8.934564143619190917e-20
2.546754675467546747e+01 8.904369056196481469e-20
2.546954695469547048e+01 8.874276022924298919e-20
2.547154715471547348e+01 8.844284698852331767e-20
2.547354735473547294e+01 8.814394740196302334e-20
2.547554755475547594e+01 8.784605804333875369e-20
2.547754775477547895e+01 8.754917549801051737e-20
2.547954795479547840e+01 8.725329636288083048e-20
2.548154815481548141e+01 8.695841724635422384e-20
2.548354835483548442e+01 8.666453476830138463e-20
2.548554855485548387e+01 8.637164556001895253e-20
2.548754875487548688e+01 8.607974626418927990e-20
2.548954895489548989e+01 8.578883353484504277e-20
2.549154915491548934e+01 8.549890403732926578e-20
2.549354935493549590e+01 8.520995444825521465e-20
2.549554955495549535e+01 8.492198145547372766e-20
2.549754975497549836e+01 8.463498175802817290e-20
2.549954995499550137e+01 8.434895206612221304e-20
2.550155015501550082e+01 8.406388910107999878e-20
2.550355035503550383e+01 8.377978959530714467e-20
2.550555055505550683e+01 8.349665029225621888e-20
2.550755075507550629e+01 8.321446794638787551e-20
2.550955095509550929e+01 8.293323932313223968e-20
2.551155115511551230e+01 8.265296119885469822e-20
2.551355135513551176e+01 8.237363036081753757e-20
2.551555155515551476e+01 8.209524360714156957e-20
2.551755175517551777e+01 8.181779774677236757e-20
2.551955195519551722e+01 8.154128959944222924e-20
2.552155215521552378e+01 8.126571599563181453e-20
2.552355235523552324e+01 8.099107377653904184e-20
2.552555255525552624e+01 8.071735979403615185e-20
2.552755275527552925e+01 8.044457091063889262e-20
2.552955295529552870e+01 8.017270399946867509e-20
2.553155315531553171e+01 7.990175594421521004e-20
2.553355335533553472e+01 7.963172363910369502e-20
2.553555355535553417e+01 7.936260398885774025e-20
2.553755375537553718e+01 7.909439390866249906e-20
2.553955395539554019e+01 7.882709032413209563e-20
2.554155415541553964e+01 7.856069017127297210e-20
2.554355435543554620e+01 7.829519039644686259e-20
2.554555455545554565e+01 7.803058795634101352e-20
2.554755475547554511e+01 7.776687981792705295e-20
2.554955495549555167e+01 7.750406295842918864e-20
2.555155515551555112e+01 7.724213436529218953e-20
2.555355535553555413e+01 7.698109103614095318e-20
2.555555555555555713e+01 7.672092997875105111e-20
2.555755575557555659e+01 7.646164821101270189e-20
2.555955595559555960e+01 7.620324276089498490e-20
2.556155615561556260e+01 7.594571066641474867e-20
2.556355635563556206e+01 7.568904897560114964e-20
2.556555655565556506e+01 7.543325474646050394e-20
2.556755675567556807e+01 7.517832504694519571e-20
2.556955695569556752e+01 7.492425695491875752e-20
2.557155715571557408e+01 7.467104755812056571e-20
2.557355735573557354e+01 7.441869395413740882e-20
2.557555755575557299e+01 7.416719325036428289e-20
2.557755775577557955e+01 7.391654256397403402e-20
2.557955795579557901e+01 7.366673902188689250e-20
2.558155815581558201e+01 7.341777976073183390e-20
2.558355835583558502e+01 7.316966192681849658e-20
2.558555855585558447e+01 7.292238267610282790e-20
2.558755875587558748e+01 7.267593917415305548e-20
2.558955895589559049e+01 7.243032859611989545e-20
2.559155915591558994e+01 7.218554812670283662e-20
2.559355935593559295e+01 7.194159496011644879e-20
2.559555955595559595e+01 7.169846630006097617e-20
2.559755975597559541e+01 7.145615935968889844e-20
2.559955995599560197e+01 7.121467136157121493e-20
2.560156015601560142e+01 7.097399953767040936e-20
2.560356035603560443e+01 7.073414112930267758e-20
2.560556055605560744e+01 7.049509338711097658e-20
2.560756075607560689e+01 7.025685357103180215e-20
2.560956095609560990e+01 7.001941895026253239e-20
2.561156115611561290e+01 6.978278680323262300e-20
2.561356135613561236e+01 6.954695441757116736e-20
2.561556155615561536e+01 6.931191909007446877e-20
2.561756175617561837e+01 6.907767812667768104e-20
2.561956195619561782e+01 6.884422884242250106e-20
2.562156215621562083e+01 6.861156856142531874e-20
2.562356235623562384e+01 6.837969461684886972e-20
2.562556255625562329e+01 6.814860435087050565e-20
2.562756275627562985e+01 6.791829511465006732e-20
2.562956295629562931e+01 6.768876426830395677e-20
2.563156315631563231e+01 6.746000918086924283e-20
2.563356335633563532e+01 6.723202723027792584e-20
2.563556355635563477e+01 6.700481580332524408e-20
2.563756375637563778e+01 6.677837229563852183e-20
2.563956395639564079e+01 6.655269411164967678e-20
2.564156415641564024e+01 6.632777866456435693e-20
2.564356435643564325e+01 6.610362337633095725e-20
2.564556455645564625e+01 6.588022567761353624e-20
2.564756475647564571e+01 6.565758300776114554e-20
2.564956495649565227e+01 6.543569281477691873e-20
2.565156515651565172e+01 6.521455255529303425e-20
2.565356535653565118e+01 6.499415969453657829e-20
2.565556555655565774e+01 6.477451170630275027e-20
2.565756575657565719e+01 6.455560607292830912e-20
2.565956595659566020e+01 6.433744028525756855e-20
2.566156615661566320e+01 6.412001184261793774e-20
2.566356635663566266e+01 6.390331825278973241e-20
2.566556655665566566e+01 6.368735703197633493e-20
2.566756675667566867e+01 6.347212570477821831e-20
2.566956695669566813e+01 6.325762180416316658e-20
2.567156715671567113e+01 6.304384287143701261e-20
2.567356735673567414e+01 6.283078645621775849e-20
2.567556755675567359e+01 6.261845011640618099e-20
2.567756775677568015e+01 6.240683141815646114e-20
2.567956795679567961e+01 6.219592793585235085e-20
2.568156815681567906e+01 6.198573725207449226e-20
2.568356835683568562e+01 6.177625695757501959e-20
2.568556855685568507e+01 6.156748465125202847e-20
2.568756875687568808e+01 6.135941794011736482e-20
2.568956895689569109e+01 6.115205443927314050e-20
2.569156915691569054e+01 6.094539177188297679e-20
2.569356935693569355e+01 6.073942756914366913e-20
2.569556955695569656e+01 6.053415947026018616e-20
2.569756975697569601e+01 6.032958512241749094e-20
2.569956995699569902e+01 6.012570218075254275e-20
2.570157015701570202e+01 5.992250830832946464e-20
2.570357035703570148e+01 5.972000117611184614e-20
2.570557055705570804e+01 5.951817846293443210e-20
2.570757075707570749e+01 5.931703785548051706e-20
2.570957095709571050e+01 5.911657704825046837e-20
2.571157115711571350e+01 5.891679374353910851e-20
2.571357135713571296e+01 5.871768565140805397e-20
2.571557155715571596e+01 5.851925048965831887e-20
2.571757175717571897e+01 5.832148598380628894e-20
2.571957195719571843e+01 5.812438986705666231e-20
2.572157215721572143e+01 5.792795988027524564e-20
2.572357235723572444e+01 5.773219377196531339e-20
2.572557255725572389e+01 5.753708929824069296e-20
2.572757275727572690e+01 5.734264422279890995e-20
2.572957295729572991e+01 5.714885631689775204e-20
2.573157315731572936e+01 5.695572335932860689e-20
2.573357335733573592e+01 5.676324313638966765e-20
2.573557355735573537e+01 5.657141344186426621e-20
2.573757375737573838e+01 5.638023207699081671e-20
2.573957395739574139e+01 5.618969685044137748e-20
